ARES_R_RIGHT_V1 513 0.080000000000000002 1788764604 2
0.7055181097239256 0.056898701819591224 0.737400759011507 -3.7415290996432304 -0.4719602456316352 1.7107116505503654
0.705939169973135 0.0567053051199764 0.737237311899662 -3.741550073027611 -0.47186399810016155 1.7107114642858505
0.7063602302223444 0.05651190842036158 0.737073864787817 -3.741571046411991 -0.4717677505686879 1.7107112780213356
0.7068200334906578 0.05630464758723974 0.7368987053632736 -3.7415934801101685 -0.47166460007429123 1.710711032152176
0.7072895225137472 0.05609392072074115 0.7367206178605556 -3.741616278886795 -0.4715597238391638 1.710710771381855
0.7077590115368366 0.05588319385424256 0.7365425303578377 -3.7416390776634216 -0.47145484760403633 1.7107105106115341
0.708228500559926 0.055672466987743974 0.7363644428551197 -3.741661876440048 -0.4713499713689089 1.7107102498412132
0.7086979895830154 0.055461740121245384 0.7361863553524017 -3.741684675216675 -0.47124509513378143 1.7107099890708923
0.7091674786061049 0.055251013254746795 0.7360082678496838 -3.7417074739933014 -0.471140218898654 1.7107097283005714
0.7096558809280396 0.055033898213878274 0.7358247824013233 -3.7417310029268265 -0.4710321594029665 1.7107094749808311
0.7101726531982422 0.054807200911454856 0.7356332000344992 -3.7417556270956993 -0.47091932501643896 1.7107092328369617
0.7106894254684448 0.05458050360903144 0.735441617667675 -3.741780251264572 -0.4708064906299114 1.7107089906930923
0.7112061977386475 0.05435380630660802 0.7352500353008509 -3.741804875433445 -0.4706936562433839 1.710708748549223
0.7117229700088501 0.054127109004184604 0.7350584529340267 -3.741829499602318 -0.47058082185685635 1.7107085064053535
0.7122397422790527 0.053900411701761186 0.7348668705672026 -3.7418541237711906 -0.4704679874703288 1.7107082642614841
0.7127565145492554 0.05367371439933777 0.7346752882003784 -3.7418787479400635 -0.47035515308380127 1.7107080221176147
0.7133193872869015 0.05343240930233151 0.7344713658094406 -3.7419048994779587 -0.4702350404113531 1.7107077613472939
